id,name,market_hash_name
39,AK-47 | Redline (Factory New),G1807209A023004
9826,MAC-10 | Lapis Gator (Minimal Wear),G18112096043004
9827,MAC-10 | Lapis Gator (Field-Tested),G18112096043004
9828,MAC-10 | Lapis Gator (Well-Worn),G18112096043004
9829,MAC-10 | Lapis Gator (Battle-Scarred),G18112096043004
9830,MAC-10 | Whitefish (Factory New),G181120C8063004
9831,MAC-10 | Whitefish (Minimal Wear),G181120C8063004
9832,MAC-10 | Whitefish (Field-Tested),G181120C8063004
9833,MAC-10 | Whitefish (Well-Worn),G181120C8063004
9834,MAC-10 | Whitefish (Battle-Scarred),G181120C8063004
9835,MP5-SD | Dirt Drop (Factory New),G181720F1053004
9836,MP5-SD | Dirt Drop (Minimal Wear),G181720F1053004
9837,MP5-SD | Dirt Drop (Field-Tested),G181720F1053004
9838,MP5-SD | Dirt Drop (Well-Worn),G181720F1053004
9839,MP5-SD | Dirt Drop (Battle-Scarred),G181720F1053004
9840,MP5-SD | Phosphor (Factory New),G181720AA063004
9841,MP5-SD | Phosphor (Minimal Wear),G181720AA063004
9842,MP5-SD | Phosphor (Field-Tested),G181720AA063004
9843,MP5-SD | Phosphor (Well-Worn),G181720AA063004
9844,MP5-SD | Phosphor (Battle-Scarred),G181720AA063004
9845,MP7 | Cirrus (Factory New),G182120F3043004
9846,MP7 | Cirrus (Minimal Wear),G182120F3043004
9847,MP7 | Cirrus (Field-Tested),G182120F3043004
9848,MP7 | Cirrus (Well-Worn),G182120F3043004
9849,MP7 | Cirrus (Battle-Scarred),G182120F3043004
9850,MP7 | Forest DDPAT (Factory New),G182120053004
9851,MP7 | Forest DDPAT (Minimal Wear),G182120053004
9852,MP7 | Forest DDPAT (Field-Tested),G182120053004
9853,MP7 | Forest DDPAT (Well-Worn),G182120053004
9854,MP7 | Forest DDPAT (Battle-Scarred),G182120053004
9855,Negev | Terrain (Factory New),G181C209D023004
9856,Negev | Terrain (Minimal Wear),G181C209D023004
9857,Negev | Terrain (Field-Tested),G181C209D023004
9858,Negev | Terrain (Well-Worn),G181C209D023004
9859,Negev | Terrain (Battle-Scarred),G181C209D023004
9860,Nova | Candy Apple (Factory New),G182320033004
9861,Nova | Candy Apple (Minimal Wear),G182320033004
9862,Nova | Candy Apple (Field-Tested),G182320033004
9863,Nova | Candy Apple (Well-Worn),G182320033004
9864,Nova | Candy Apple (Battle-Scarred),G182320033004
9865,Nova | Green Apple (Factory New),G182320A6023004
9866,Nova | Green Apple (Minimal Wear),G182320A6023004
9867,Nova | Green Apple (Field-Tested),G182320A6023004
9868,Nova | Green Apple (Well-Worn),G182320A6023004
9869,Nova | Green Apple (Battle-Scarred),G182320A6023004
9870,P2000 | Oceanic (Factory New),G182020A6043004
9871,P2000 | Oceanic (Minimal Wear),G182020A6043004
9872,P2000 | Oceanic (Field-Tested),G182020A6043004
9873,P2000 | Oceanic (Well-Worn),G182020A6043004
9874,P2000 | Oceanic (Battle-Scarred),G182020A6043004
9875,P2000 | Scorpion (Factory New),G182020473004
9876,P2000 | Scorpion (Minimal Wear),G182020473004
9877,P2000 | Scorpion (Field-Tested),G182020473004
9878,P2000 | Scorpion (Well-Worn),G182020473004
9879,P2000 | Scorpion (Battle-Scarred),G182020473004
9880,P2000 | Wicked Sick (Factory New),G182020C8093004
9881,P2000 | Wicked Sick (Minimal Wear),G182020C8093004
9882,P2000 | Wicked Sick (Field-Tested),G182020C8093004
9883,P2000 | Wicked Sick (Well-Worn),G182020C8093004
9884,P2000 | Wicked Sick (Battle-Scarred),G182020C8093004
9885,P250 | Boreal Forest (Factory New),G1824204D3004
9886,P250 | Boreal Forest (Minimal Wear),G1824204D3004
9887,P250 | Boreal Forest (Field-Tested),G1824204D3004
9888,P250 | Boreal Forest (Well-Worn),G1824204D3004
9889,P250 | Boreal Forest (Battle-Scarred),G1824204D3004
9890,P250 | Cartel (Factory New),G18242084033004
9891,P250 | Cartel (Minimal Wear),G18242084033004
9892,P250 | Cartel (Field-Tested),G18242084033004
9893,P250 | Cartel (Well-Worn),G18242084033004
9894,P250 | Cartel (Battle-Scarred),G18242084033004
9895,P250 | Splash (Factory New),G182420A2013004
9896,P250 | Splash (Minimal Wear),G182420A2013004
9897,P250 | Splash (Field-Tested),G182420A2013004
9898,P250 | Splash (Well-Worn),G182420A2013004
9899,P250 | Splash (Battle-Scarred),G182420A2013004
9900,P90 | Ancient Earth (Factory New),G181320FC073004
9901,P90 | Ancient Earth (Minimal Wear),G181320FC073004
9902,P90 | Ancient Earth (Field-Tested),G181320FC073004
9903,P90 | Ancient Earth (Well-Worn),G181320FC073004
9904,P90 | Ancient Earth (Battle-Scarred),G181320FC073004
9905,P90 | Scorched (Factory New),G181320AF013004
9906,P90 | Scorched (Minimal Wear),G181320AF013004
9907,P90 | Scorched (Field-Tested),G181320AF013004
9908,P90 | Scorched (Well-Worn),G181320AF013004
9909,P90 | Scorched (Battle-Scarred),G181320AF013004
9910,★ Flip Knife | Rust Coat (Factory New),G18F903209E033003
9911,★ Flip Knife | Rust Coat (Minimal Wear),G18F903209E033003
9912,★ Flip Knife | Rust Coat (Field-Tested),G18F903209E033003
9913,★ Flip Knife | Rust Coat (Well-Worn),G18F903209E033003
9914,★ Flip Knife | Rust Coat (Battle-Scarred),G18F903209E033003
9915,P90 | Traction (Factory New),G181320CD053004
9916,P90 | Traction (Minimal Wear),G181320CD053004
9917,P90 | Traction (Field-Tested),G181320CD053004
9918,P90 | Traction (Well-Worn),G181320CD053004
9919,P90 | Traction (Battle-Scarred),G181320CD053004
9920,PP-Bizon | Carbon Fiber (Factory New),G181A20463004
9921,PP-Bizon | Carbon Fiber (Minimal Wear),G181A20463004
9922,PP-Bizon | Carbon Fiber (Field-Tested),G181A20463004
9923,PP-Bizon | Carbon Fiber (Well-Worn),G181A20463004
9924,PP-Bizon | Carbon Fiber (Battle-Scarred),G181A20463004
9925,PP-Bizon | Death Rattle (Factory New),G181A20A5023004
9926,PP-Bizon | Death Rattle (Minimal Wear),G181A20A5023004
9927,PP-Bizon | Death Rattle (Field-Tested),G181A20A5023004
9928,PP-Bizon | Death Rattle (Well-Worn),G181A20A5023004
9929,PP-Bizon | Death Rattle (Battle-Scarred),G181A20A5023004
9930,R8 Revolver | Bone Mask (Factory New),G1840201B3004
9931,R8 Revolver | Bone Mask (Minimal Wear),G1840201B3004
9932,R8 Revolver | Bone Mask (Field-Tested),G1840201B3004
9933,R8 Revolver | Bone Mask (Well-Worn),G1840201B3004
9934,R8 Revolver | Bone Mask (Battle-Scarred),G1840201B3004
9935,R8 Revolver | Skull Crusher (Factory New),G184020CB063004
9936,R8 Revolver | Skull Crusher (Minimal Wear),G184020CB063004
9937,R8 Revolver | Skull Crusher (Field-Tested),G184020CB063004
9938,R8 Revolver | Skull Crusher (Well-Worn),G184020CB063004
9939,R8 Revolver | Skull Crusher (Battle-Scarred),G184020CB063004
9940,SCAR-20 | Carbon Fiber (Factory New),G182620463004
9941,SCAR-20 | Carbon Fiber (Minimal Wear),G182620463004
9942,SCAR-20 | Carbon Fiber (Field-Tested),G182620463004
9943,SCAR-20 | Carbon Fiber (Well-Worn),G182620463004
9944,SCAR-20 | Carbon Fiber (Battle-Scarred),G182620463004
9945,SCAR-20 | Enforcer (Factory New),G182620BA073004
9946,SCAR-20 | Enforcer (Minimal Wear),G182620BA073004
9947,SCAR-20 | Enforcer (Field-Tested),G182620BA073004
9948,SCAR-20 | Enforcer (Well-Worn),G182620BA073004
9949,SCAR-20 | Enforcer (Battle-Scarred),G182620BA073004
9950,SG 553 | Triarch (Factory New),G182720E5043004
9951,SG 553 | Triarch (Minimal Wear),G182720E5043004
9952,SG 553 | Triarch (Field-Tested),G182720E5043004
9953,SG 553 | Triarch (Well-Worn),G182720E5043004
9954,SG 553 | Triarch (Battle-Scarred),G182720E5043004
9955,SSG 08 | Big Iron (Factory New),G182820F7033004
9956,SSG 08 | Big Iron (Minimal Wear),G182820F7033004
9957,SSG 08 | Big Iron (Field-Tested),G182820F7033004
9958,SSG 08 | Big Iron (Well-Worn),G182820F7033004
9959,SSG 08 | Big Iron (Battle-Scarred),G182820F7033004
9960,Sawed-Off | Jungle Thicket (Factory New),G181D20E6063004
9961,Sawed-Off | Jungle Thicket (Minimal Wear),G181D20E6063004
9962,Sawed-Off | Jungle Thicket (Field-Tested),G181D20E6063004
9963,Sawed-Off | Jungle Thicket (Well-Worn),G181D20E6063004
9964,Sawed-Off | Jungle Thicket (Battle-Scarred),G181D20E6063004
9965,StatTrak™ AK-47 | Blue Laminate (Factory New),G180720E2013004
9966,StatTrak™ AK-47 | Blue Laminate (Minimal Wear),G180720E2013004
9967,StatTrak™ AK-47 | Blue Laminate (Field-Tested),G180720E2013004
9968,StatTrak™ AK-47 | Blue Laminate (Well-Worn),G180720E2013004
9969,StatTrak™ AK-47 | Blue Laminate (Battle-Scarred),G180720E2013004
9970,StatTrak™ AK-47 | Elite Build (Factory New),G180720A6033004
9971,StatTrak™ AK-47 | Elite Build (Minimal Wear),G180720A6033004
9972,StatTrak™ AK-47 | Elite Build (Field-Tested),G180720A6033004
9973,StatTrak™ AK-47 | Elite Build (Well-Worn),G180720A6033004
9974,StatTrak™ AK-47 | Elite Build (Battle-Scarred),G180720A6033004
9975,StatTrak™ AK-47 | Frontside Misty (Factory New),G180720EA033004
9976,StatTrak™ AK-47 | Frontside Misty (Minimal Wear),G180720EA033004
9977,StatTrak™ AK-47 | Frontside Misty (Field-Tested),G180720EA033004
9978,StatTrak™ AK-47 | Frontside Misty (Well-Worn),G180720EA033004
9979,StatTrak™ AK-47 | Frontside Misty (Battle-Scarred),G180720EA033004
9980,StatTrak™ AK-47 | Head Shot (Factory New),G180720C5093004
9981,StatTrak™ AK-47 | Head Shot (Minimal Wear),G180720C5093004
9982,StatTrak™ AK-47 | Head Shot (Field-Tested),G180720C5093004
9983,StatTrak™ AK-47 | Head Shot (Well-Worn),G180720C5093004
9984,StatTrak™ AK-47 | Head Shot (Battle-Scarred),G180720C5093004
9985,StatTrak™ AK-47 | Legion of Anubis (Factory New),G180720BF073004
9986,StatTrak™ AK-47 | Legion of Anubis (Minimal Wear),G180720BF073004
9987,StatTrak™ AK-47 | Legion of Anubis (Field-Tested),G180720BF073004
9988,StatTrak™ AK-47 | Legion of Anubis (Well-Worn),G180720BF073004
9989,StatTrak™ AK-47 | Legion of Anubis (Battle-Scarred),G180720BF073004
9990,StatTrak™ AK-47 | Phantom Disruptor (Factory New),G180720AD073004
9991,StatTrak™ AK-47 | Phantom Disruptor (Minimal Wear),G180720AD073004
9992,StatTrak™ AK-47 | Phantom Disruptor (Field-Tested),G180720AD073004
9993,StatTrak™ AK-47 | Phantom Disruptor (Well-Worn),G180720AD073004
9994,StatTrak™ AK-47 | Phantom Disruptor (Battle-Scarred),G180720AD073004
9995,StatTrak™ AK-47 | Redline (Factory New),G1807209A023004
9996,StatTrak™ AK-47 | Redline (Minimal Wear),G1807209A023004
9997,StatTrak™ AK-47 | Redline (Field-Tested),G1807209A023004
9998,StatTrak™ AK-47 | Redline (Well-Worn),G1807209A023004
9999,StatTrak™ AK-47 | Redline (Battle-Scarred),G1807209A023004
10000,StatTrak™ AUG | Stymphalian (Factory New),G180820B2053004
10001,StatTrak™ AUG | Stymphalian (Minimal Wear),G180820B2053004
10002,StatTrak™ AUG | Stymphalian (Field-Tested),G180820B2053004
10003,StatTrak™ AUG | Stymphalian (Well-Worn),G180820B2053004
10004,StatTrak™ AUG | Stymphalian (Battle-Scarred),G180820B2053004
10005,★ Flip Knife | Slaughter (Factory New),G18F903203B3003
10006,★ Flip Knife | Slaughter (Minimal Wear),G18F903203B3003
10007,★ Flip Knife | Slaughter (Field-Tested),G18F903203B3003
10008,★ Flip Knife | Slaughter (Well-Worn),G18F903203B3003
10009,★ Flip Knife | Slaughter (Battle-Scarred),G18F903203B3003
10010,StatTrak™ AWP | Corticera (Factory New),G180920B5013004
10011,StatTrak™ AWP | Corticera (Minimal Wear),G180920B5013004
10012,StatTrak™ AWP | Corticera (Field-Tested),G180920B5013004
10013,StatTrak™ AWP | Corticera (Well-Worn),G180920B5013004
10014,StatTrak™ AWP | Corticera (Battle-Scarred),G180920B5013004
10015,StatTrak™ AWP | Graphite (Factory New),G180920D4013004
10016,StatTrak™ AWP | Graphite (Minimal Wear),G180920D4013004
10017,StatTrak™ AWP | Graphite (Field-Tested),G180920D4013004
10018,StatTrak™ AWP | Graphite (Well-Worn),G180920D4013004
10019,StatTrak™ AWP | Graphite (Battle-Scarred),G180920D4013004
10020,StatTrak™ AWP | PAW (Factory New),G180920CE053004
10021,StatTrak™ AWP | PAW (Minimal Wear),G180920CE053004
10022,StatTrak™ AWP | PAW (Field-Tested),G180920CE053004
10023,StatTrak™ AWP | PAW (Well-Worn),G180920CE053004
10024,StatTrak™ AWP | PAW (Battle-Scarred),G180920CE053004
10025,StatTrak™ AWP | Redline (Factory New),G18092083023004
10026,StatTrak™ AWP | Redline (Minimal Wear),G18092083023004
10027,StatTrak™ AWP | Redline (Field-Tested),G18092083023004
10028,StatTrak™ AWP | Redline (Well-Worn),G18092083023004
10029,StatTrak™ AWP | Redline (Battle-Scarred),G18092083023004
10030,StatTrak™ CZ75-Auto | Imprint (Factory New),G183F20DA043004
10031,StatTrak™ CZ75-Auto | Imprint (Minimal Wear),G183F20DA043004
10032,StatTrak™ CZ75-Auto | Imprint (Field-Tested),G183F20DA043004
10033,StatTrak™ CZ75-Auto | Imprint (Well-Worn),G183F20DA043004
10034,StatTrak™ CZ75-Auto | Imprint (Battle-Scarred),G183F20DA043004
10035,StatTrak™ CZ75-Auto | Pole Position (Factory New),G183F20B3033004
10036,StatTrak™ CZ75-Auto | Pole Position (Minimal Wear),G183F20B3033004
10037,StatTrak™ CZ75-Auto | Pole Position (Field-Tested),G183F20B3033004
10038,StatTrak™ CZ75-Auto | Pole Position (Well-Worn),G183F20B3033004
10039,StatTrak™ CZ75-Auto | Pole Position (Battle-Scarred),G183F20B3033004
10040,StatTrak™ CZ75-Auto | Vendetta (Factory New),G183F20D0073004
10041,StatTrak™ CZ75-Auto | Vendetta (Minimal Wear),G183F20D0073004
10042,StatTrak™ CZ75-Auto | Vendetta (Field-Tested),G183F20D0073004
10043,StatTrak™ CZ75-Auto | Vendetta (Well-Worn),G183F20D0073004
10044,StatTrak™ CZ75-Auto | Vendetta (Battle-Scarred),G183F20D0073004
10045,StatTrak™ Desert Eagle | Bronze Deco (Factory New),G180120A9033004
10046,StatTrak™ Desert Eagle | Bronze Deco (Minimal Wear),G180120A9033004
10047,StatTrak™ Desert Eagle | Bronze Deco (Field-Tested),G180120A9033004
10048,StatTrak™ Desert Eagle | Bronze Deco (Well-Worn),G180120A9033004
10049,StatTrak™ Desert Eagle | Bronze Deco (Battle-Scarred),G180120A9033004
10050,StatTrak™ Desert Eagle | Code Red (Factory New),G180120C7053004
10051,StatTrak™ Desert Eagle | Code Red (Minimal Wear),G180120C7053004
10052,StatTrak™ Desert Eagle | Code Red (Field-Tested),G180120C7053004
10053,StatTrak™ Desert Eagle | Code Red (Well-Worn),G180120C7053004
10054,StatTrak™ Desert Eagle | Code Red (Battle-Scarred),G180120C7053004
10055,StatTrak™ Dual Berettas | Tread (Factory New),G180220C3083004
10056,StatTrak™ Dual Berettas | Tread (Minimal Wear),G180220C3083004
10057,StatTrak™ Dual Berettas | Tread (Field-Tested),G180220C3083004
10058,StatTrak™ Dual Berettas | Tread (Well-Worn),G180220C3083004
10059,StatTrak™ Dual Berettas | Tread (Battle-Scarred),G180220C3083004
10060,StatTrak™ FAMAS | Commemoration (Factory New),G180A2097073004
10061,StatTrak™ FAMAS | Commemoration (Minimal Wear),G180A2097073004
10062,StatTrak™ FAMAS | Commemoration (Field-Tested),G180A2097073004
10063,StatTrak™ FAMAS | Commemoration (Well-Worn),G180A2097073004
10064,StatTrak™ FAMAS | Commemoration (Battle-Scarred),G180A2097073004
10065,StatTrak™ FAMAS | Hexane (Factory New),G180A20DA013004
10066,StatTrak™ FAMAS | Hexane (Minimal Wear),G180A20DA013004
10067,StatTrak™ FAMAS | Hexane (Field-Tested),G180A20DA013004
10068,StatTrak™ FAMAS | Hexane (Well-Worn),G180A20DA013004
10069,StatTrak™ FAMAS | Hexane (Battle-Scarred),G180A20DA013004
10070,StatTrak™ FAMAS | Mecha Industries (Factory New),G180A20F2043004
10071,StatTrak™ FAMAS | Mecha Industries (Minimal Wear),G180A20F2043004
10072,StatTrak™ FAMAS | Mecha Industries (Field-Tested),G180A20F2043004
10073,StatTrak™ FAMAS | Mecha Industries (Well-Worn),G180A20F2043004
10074,StatTrak™ FAMAS | Mecha Industries (Battle-Scarred),G180A20F2043004
10075,StatTrak™ FAMAS | Neural Net (Factory New),G180A20DD033004
10076,StatTrak™ FAMAS | Neural Net (Minimal Wear),G180A20DD033004
10077,StatTrak™ FAMAS | Neural Net (Field-Tested),G180A20DD033004
10078,StatTrak™ FAMAS | Neural Net (Well-Worn),G180A20DD033004
10079,StatTrak™ FAMAS | Neural Net (Battle-Scarred),G180A20DD033004
10080,StatTrak™ FAMAS | Sergeant (Factory New),G180A20A0023004
10081,StatTrak™ FAMAS | Sergeant (Minimal Wear),G180A20A0023004
10082,StatTrak™ FAMAS | Sergeant (Field-Tested),G180A20A0023004
10083,StatTrak™ FAMAS | Sergeant (Well-Worn),G180A20A0023004
10084,StatTrak™ FAMAS | Sergeant (Battle-Scarred),G180A20A0023004
10085,StatTrak™ FAMAS | ZX Spectron (Factory New),G180A20C4083004
10086,StatTrak™ FAMAS | ZX Spectron (Minimal Wear),G180A20C4083004
10087,StatTrak™ FAMAS | ZX Spectron (Field-Tested),G180A20C4083004
10088,StatTrak™ FAMAS | ZX Spectron (Well-Worn),G180A20C4083004
10089,StatTrak™ FAMAS | ZX Spectron (Battle-Scarred),G180A20C4083004
10090,StatTrak™ Five-SeveN | Fairy Tale (Factory New),G180320D3073004
10091,StatTrak™ Five-SeveN | Fairy Tale (Minimal Wear),G180320D3073004
10092,StatTrak™ Five-SeveN | Fairy Tale (Field-Tested),G180320D3073004
10093,StatTrak™ Five-SeveN | Fairy Tale (Well-Worn),G180320D3073004
10094,StatTrak™ Five-SeveN | Fairy Tale (Battle-Scarred),G180320D3073004
10095,StatTrak™ Five-SeveN | Nightshade (Factory New),G180320DF013004
10096,StatTrak™ Five-SeveN | Nightshade (Minimal Wear),G180320DF013004
10097,StatTrak™ Five-SeveN | Nightshade (Field-Tested),G180320DF013004
10098,StatTrak™ Five-SeveN | Nightshade (Well-Worn),G180320DF013004
10099,StatTrak™ Five-SeveN | Nightshade (Battle-Scarred),G180320DF013004
10100,StatTrak™ Five-SeveN | Scrawl (Factory New),G180320E8083004
10101,StatTrak™ Five-SeveN | Scrawl (Minimal Wear),G180320E8083004
10102,StatTrak™ Five-SeveN | Scrawl (Field-Tested),G180320E8083004
10103,StatTrak™ Five-SeveN | Scrawl (Well-Worn),G180320E8083004
10104,StatTrak™ Five-SeveN | Scrawl (Battle-Scarred),G180320E8083004
10105,StatTrak™ Five-SeveN | Urban Hazard (Factory New),G18032083033004
10106,StatTrak™ Five-SeveN | Urban Hazard (Minimal Wear),G18032083033004
10107,StatTrak™ Five-SeveN | Urban Hazard (Field-Tested),G18032083033004
10108,StatTrak™ Five-SeveN | Urban Hazard (Well-Worn),G18032083033004
10109,StatTrak™ Five-SeveN | Urban Hazard (Battle-Scarred),G18032083033004
10110,StatTrak™ G3SG1 | Flux (Factory New),G180B20ED033004
10111,StatTrak™ G3SG1 | Flux (Minimal Wear),G180B20ED033004
10112,StatTrak™ G3SG1 | Flux (Field-Tested),G180B20ED033004
10113,StatTrak™ G3SG1 | Flux (Well-Worn),G180B20ED033004
10114,StatTrak™ G3SG1 | Flux (Battle-Scarred),G180B20ED033004
10115,Five-SeveN | Sky Blue (Factory New),G180320EE093004
10116,Five-SeveN | Sky Blue (Minimal Wear),G180320EE093004
10117,Five-SeveN | Sky Blue (Field-Tested),G180320EE093004
10118,Five-SeveN | Sky Blue (Well-Worn),G180320EE093004
10119,Five-SeveN | Sky Blue (Battle-Scarred),G180320EE093004
10120,StatTrak™ Galil AR | Chatterbox (Factory New),G180D208E033004
10121,StatTrak™ Galil AR | Chatterbox (Minimal Wear),G180D208E033004
10122,StatTrak™ Galil AR | Chatterbox (Field-Tested),G180D208E033004
10123,StatTrak™ Galil AR | Chatterbox (Well-Worn),G180D208E033004
10124,StatTrak™ Galil AR | Chatterbox (Battle-Scarred),G180D208E033004
10125,StatTrak™ FAMAS | Eye of Athena (Factory New),G180A20D3053004
10126,StatTrak™ FAMAS | Eye of Athena (Minimal Wear),G180A20D3053004
10127,StatTrak™ FAMAS | Eye of Athena (Field-Tested),G180A20D3053004
10128,StatTrak™ FAMAS | Eye of Athena (Well-Worn),G180A20D3053004
10129,StatTrak™ FAMAS | Eye of Athena (Battle-Scarred),G180A20D3053004
10130,StatTrak™ Galil AR | Firefight (Factory New),G180D20A2043004
10131,StatTrak™ Galil AR | Firefight (Minimal Wear),G180D20A2043004
10132,StatTrak™ Galil AR | Firefight (Field-Tested),G180D20A2043004
10133,StatTrak™ Galil AR | Firefight (Well-Worn),G180D20A2043004
10134,StatTrak™ Galil AR | Firefight (Battle-Scarred),G180D20A2043004
10135,StatTrak™ Glock-18 | Dragon Tattoo (Factory New),G180420303004
10136,StatTrak™ Glock-18 | Dragon Tattoo (Minimal Wear),G180420303004
10137,StatTrak™ Glock-18 | Dragon Tattoo (Field-Tested),G180420303004
10138,StatTrak™ Glock-18 | Dragon Tattoo (Well-Worn),G180420303004
10139,StatTrak™ Glock-18 | Dragon Tattoo (Battle-Scarred),G180420303004
10140,StatTrak™ Glock-18 | Off World (Factory New),G180420A8053004
10141,StatTrak™ Glock-18 | Off World (Minimal Wear),G180420A8053004
10142,StatTrak™ Glock-18 | Off World (Field-Tested),G180420A8053004
